user_id,item_id,rating
2,314,2.637665928949734
2,315,4.385710530108083
2,316,4.239593812473825
3,245,2.4131986835503874
3,264,2.6913959152543026
3,272,3.4030589115320145
3,294,2.777103116809764
3,299,2.523234199195938
3,300,2.708756331734273
3,307,2.92283963918857
3,318,3.8618242039576085
3,323,2.309111940852282
3,324,2.746639242620224
3,327,3.0408298516707974
3,328,2.9928937732870415
3,330,2.591758831695262
3,331,2.7112167005814403
3,332,2.774976588691417
3,334,3.234145539035662
3,335,2.9099786029817123
3,337,2.3472836054806026
3,341,2.6716670792496684
3,343,2.389241258157505
3,345,3.04540063249363
3,348,2.6454154814303963
3,349,2.4516124109113737
3,350,2.9596474452467154
3,351,2.4356921343036633
3,354,2.7208897879655227
4,50,4.434925953849747
4,260,3.565170166678513
4,264,4.0544396191995205
4,288,3.9703891459789737
4,294,4.304848515041229
4,303,4.723663701491569
4,354,4.396467966393434
4,356,4.05413095113197
4,357,4.641965209838558
4,361,4.2448388617644515
5,1,3.13711952212081
5,2,2.877887004640092
5,17,3.0387074596268704
5,24,2.7129348423649686
5,40,2.5756722419379066
5,42,3.4883483675810103
5,62,2.751433017707982
5,69,3.221752005211118
5,79,3.359441541934305
5,80,2.359518451440505
5,89,4.056554569063877
5,90,2.7827265258496348
5,94,2.563974595732691
5,98,3.4655215076989614
5,100,3.721427318092574
5,102,2.5101518457034193
5,109,3.1118806715869622
5,110,2.3533305353360796
5,139,2.2769363752891434
5,143,2.998450679256734
5,144,3.374586795031683
5,153,3.1001533594991697
5,154,3.3323093478097205
5,167,2.300376050937175
5,173,3.8616538698666076
5,176,3.470766523423995
5,185,3.508035946055279
5,209,3.2557961787837653
5,211,3.5857384016743232
5,214,2.663766614077181
5,219,2.3259836541365004
5,222,3.0060886995155283
5,225,2.4996823428629895
5,227,2.8924169113168325
5,230,2.737671218189716
5,231,2.5188226064036146
5,234,3.2935557821962127
5,241,2.214415478885358
5,243,2.1553924739589014
5,259,2.545720625994099
5,267,3.3840322706379924
5,363,2.5851602957632913
5,364,2.7190489540643394
5,369,2.4579567766153083
5,370,2.449398731320681
5,372,3.2288441909129073
5,376,2.367546191237558
5,377,2.308897477951941
5,379,2.3596248175750096
5,382,2.977111062606857
5,384,2.4311981183947813
5,385,3.432975947704808
5,388,2.298441815110647
5,389,2.5763576898674065
5,391,2.2317895183995278
5,393,2.483189309586968
5,394,2.46923415901896
5,397,2.1705192662123887
5,400,2.4644987671147858
5,402,2.3585149455717085
5,403,2.8254908954802467
5,407,1.997979862406041
5,410,2.4762746399364812
5,411,2.4592424047913006
5,413,2.2409406174947817
5,417,1.9713447728306213
5,418,2.7580458407378825
5,421,2.7293505150981057
5,422,2.171508962047718
5,423,2.7282834998433296
5,424,1.618219003819054
5,426,2.6333461659389297
5,428,3.0438872574420426
5,429,3.24301238570616
5,433,3.43219591895123
5,435,3.668313235993952
5,436,3.2302906192776684
5,439,1.7879628813499588
5,441,2.3171533775692446
5,444,2.266292908740563
5,445,3.3092214644378855
5,453,2.0222390629222544
5,454,2.3998998245584646
5,457,2.0191740912294645
6,14,3.7465248021941
6,15,3.579331213627904
6,19,3.6362851636624685
6,23,4.061952246957565
6,28,3.7707536892076097
6,32,3.8332479437465565
6,56,3.8507364872892067
6,59,4.026144869151993
6,69,3.378203679933395
6,70,3.5514270890993975
6,81,3.691815688114822
6,86,3.8813284000375887
6,87,3.8122414708236487
6,95,3.791981304948922
6,98,4.087350121970564
6,100,3.8531740544426025
6,117,3.633345963118061
6,124,4.050528775092588
6,125,3.19514065410076
6,131,3.593326292560869
6,133,3.602669450705588
6,134,3.9394814884198825
6,135,4.055171454403145
6,136,3.8978214870763734
6,143,3.6045443265812613
6,151,3.612680247345091
6,154,3.637663527984384
6,156,3.894764760618789
6,175,3.7300693095261686
6,180,3.902145110381658
6,183,3.9460312498907992
6,187,4.124166861043258
6,188,3.551226256421761
6,189,3.858025987247649
6,193,4.036168032945124
6,195,3.7204426676719784
6,197,4.085836870967109
6,199,4.113892408798424
6,204,3.2267230063207215
6,205,4.1849140538036
6,208,4.123545990048294
6,209,3.932336374060233
6,211,3.8845326176054584
6,213,3.9619485034681134
6,221,3.453096513894712
6,238,3.6610457923100035
6,248,3.584757564226858
6,258,3.6010898412179833
6,269,4.044328602004023
6,275,4.086268437714606
6,276,3.7172049432381087
6,284,3.4113350094592345
6,286,3.399284594654966
6,294,2.68450967550058
6,297,3.808596631392188
6,301,3.3664941035144125
6,304,3.8031968862528993
6,318,4.123120477451776
6,357,4.1029918166964565
6,423,3.898997552387406
6,432,3.895672234259505
6,458,3.264040367655877
6,459,3.868465790660265
6,463,3.8333427295205404
6,466,3.341530291102338
6,467,3.604149298835522
6,469,3.5426128829315013
6,470,3.7031034891099814
6,471,3.3688058248104014
6,475,3.620141622592236
6,476,3.088038760335825
6,477,3.410513341132074
6,478,4.029356526087801
6,479,3.98584407761635
6,480,4.416109562565248
6,481,3.841764626980456
6,483,4.265173196249474
6,484,3.970790671379592
6,486,3.561546691822588
6,487,3.8539328655508345
6,488,4.1550997635844675
6,492,3.628035411150437
6,498,4.147048759020877
6,499,3.65000997783632
6,500,3.818075332670883
6,506,3.934629046476605
6,508,3.626043739919136
6,509,3.9959320532169
6,511,4.0684955317374385
6,513,4.119175359851026
6,515,4.187202066230025
6,517,3.839058920078774
6,518,3.7516454819401384
6,521,3.8636777559938835
6,523,3.8706676351221
6,524,3.899550311601579
6,525,3.7382269788017313
6,526,3.8983570636861336
6,528,4.115264399150444
6,532,3.5457410540915104
6,534,3.608253093601561
7,7,3.9379120177145612
7,8,4.313793192799558
7,10,3.607968633716473
7,22,4.474491384000649
7,28,4.168611293090587
7,32,3.895629125640853
7,44,3.5939727824150713
7,53,3.2949281712506897
7,54,3.7088717755317337
7,72,3.469398448217657
7,78,3.1394673147254664
7,79,4.500492780492905
7,81,3.471150460265508
7,82,3.799495176860016
7,89,4.189400359555917
7,90,3.6129840784454057
7,92,4.028540733111353
7,93,4.207579315003924
7,101,3.3138531066808996
7,106,3.3235248593185824
7,118,3.7433433759842325
7,121,3.697090788115189
7,126,4.057351129920229
7,127,3.967094143836899
7,131,3.5384074352658574
7,133,4.145781186561693
7,136,4.367194217400053
7,139,3.309143792513381
7,142,3.784266216058617
7,151,4.347281420897106
7,153,4.124941451124142
7,154,3.9763225330258734
7,156,4.333302568027882
7,161,3.416456687333598
7,162,3.7960662695183274
7,163,3.6617734429890967
7,166,4.428301910751511
7,168,4.34570914069306
7,171,4.31046609205578
7,172,4.54800344237084
7,174,4.617843908577196
7,176,4.177055100722087
7,177,4.128188619697454
7,181,4.0974321414815655
7,182,4.236324795385373
7,183,4.283540875535286
7,185,4.290856434528063
7,188,4.138537252804092
7,190,4.404077863597632
7,191,4.262359059714748
7,193,4.520127244052162
7,195,4.294355022078399
7,196,4.141206602036229
7,200,3.8734197659241723
7,203,4.067249103955938
7,205,4.211437500953738
7,207,3.9675292556119865
7,208,4.229017702057937
7,210,4.466564769330484
7,212,3.689908466811884
7,223,4.105753216621153
7,226,3.505497693270544
7,227,3.5362947517177714
7,228,3.994641904390759
7,232,3.60992131922143
7,241,4.0155487292707
7,259,3.083856344277706
7,260,3.283644641965383
7,264,3.2063296747366756
7,266,3.6728520121972736
7,268,3.869600528005603
7,269,4.183470525237763
7,273,3.9172727646817647
7,281,3.5882289427923895
7,285,4.433371200109898
7,288,3.9070147813554392
7,300,3.7618804195446205
7,307,3.8430600316444252
7,334,3.8276221321455477
7,378,4.03406991853457
7,382,3.783241714832677
7,385,3.8726342782572996
7,389,4.009152540924969
7,393,3.525319116025929
7,396,3.2383436018592366
7,399,3.555556737624749
7,401,3.541948427887923
7,404,4.414270291572359
7,418,4.040730978118551
7,420,3.9836644093736444
7,423,4.043977090210252
7,428,3.9702635653732044
7,430,4.4638760753787015
7,431,3.7688715426460173
7,432,4.19981527196453
7,435,4.335204965704728
7,448,3.965131133651731
7,450,2.965732592651541
7,451,3.4401262438692237
7,455,3.501765661772554
7,461,3.886015755932097
7,471,3.8755146948416144
7,472,3.3064573796745678
7,479,4.4151276586039785
7,480,4.384718060528062
7,481,3.9736725716227355
7,482,4.143851075355665
7,483,4.4123298073372546
7,484,4.255899883919392
7,485,3.581514594169163
7,489,4.1737185704346
7,491,4.1857837161286815
7,492,4.227643140687985
7,495,3.4188294964727195
7,496,4.238422314461781
7,497,4.415205212191017
7,498,4.265277199944499
7,501,3.8451485304713042
7,504,4.141810826370517
7,505,4.21507118702986
7,511,4.419351946861288
7,514,4.017137855090781
7,515,4.62465650695256
7,519,4.156927607570575
7,520,4.30951523034484
7,526,4.4842274066831465
7,528,4.384364560050656
7,530,4.300347643668356
7,537,3.87112206767886
7,541,3.153049049775264
7,542,3.104402872064483
7,543,4.2801090317280135
7,548,3.368600356147983
7,550,3.9539587253310153
7,553,3.5891019754291213
7,554,3.2638204822080947
7,555,3.2808455666763354
7,559,3.4853900228458095
7,560,3.1989547468414825
7,562,3.7104863669564208
7,563,2.88055172529526
7,564,2.9800692618262197
7,567,3.4164611790380084
7,570,3.452843182938069
7,576,3.643369497079793
7,579,3.1083578380001073
7,580,3.9695809305960648
7,581,3.4067219722464133
7,582,3.923697326255666
7,587,3.8948886798197524
7,589,4.118268584454915
7,599,3.892018779342723
7,604,4.016748496079756
7,608,4.063451922435311
7,614,4.064023212031565
7,618,3.6051928981122585
7,619,3.5902262650910735
7,621,3.712642394322081
7,622,3.551072000249092
7,623,3.202688071577092
7,624,3.74028723744426
7,626,3.591161991460782
7,627,3.6932587600474935
7,630,3.271989806867622
7,633,3.9786871371730035
7,636,3.669085799761767
7,637,3.4415091198869776
7,642,3.56034539100791
7,643,4.141488853659576
7,644,4.0377387470729715
7,645,3.77506720881724
7,647,4.103209302930759
7,648,4.121762168612278
7,650,3.8948796410163125
7,653,4.138464821812381
7,654,4.4264883163079425
7,657,4.397197790733491
7,658,3.7282309376677754
7,659,4.411261766973009
7,661,4.521982913224491
7,662,3.928785675975205
7,667,3.0898397483209257
7,669,3.1022294327424693
7,673,3.6646620194470216
7,674,3.376178656777284
7,675,3.750503766751328
7,676,3.4449070900241345
7,680,3.5999818422842083
7,681,3.6271925898012114
7,683,3.103803915435509
8,7,3.8641363810789198
8,22,4.082383920753008
8,50,4.148217485875218
8,56,3.968150045751262
8,79,4.20876903476092
8,89,3.841883716224448
8,127,4.266196701043784
8,144,3.9761740569708586
8,172,4.148485146341576
8,176,3.9795272469849436
8,182,3.545439798151568
8,183,4.093754944084235
8,188,3.8337514682028786
8,190,3.784998210610955
8,210,4.042716092290917
8,258,4.127468490730489
8,294,2.972372016149932
8,301,3.396889440427689
8,338,2.6155970107341484
8,385,3.3461369884591243
8,457,2.369197806438064
8,511,4.160624462152555
8,550,3.4538320052412237
8,568,3.660650862877879
8,651,4.129515115248227
8,685,3.113325477141186
8,686,3.9182444879702105
8,687,1.9767209652998745
8,689,3.0762157034230557
9,6,4.098185408404912
9,286,3.6943817504217042
9,298,4.102842052234488
9,340,4.651146844750866
9,479,4.553641852572095
9,487,4.855371927966476
9,507,4.197494176598143
9,521,4.094549225490441
9,527,4.38918198348925
9,691,4.188040895273676
10,1,4.4733131262403205
10,4,4.181319666415899
10,7,4.275457870325434
10,13,3.9543971751429483
10,16,4.145212382312208
10,22,4.672607008156508
10,48,4.278746408665139
10,56,4.448638828185805
10,64,4.701466467697509
10,98,4.670040397195859
10,99,4.503035824860485
10,100,4.715950713225717
10,124,4.480181224197633
10,127,4.617844304699016
10,132,4.468116889303627
10,133,4.151466935380398
10,135,4.5785393313534275
10,144,4.489959966748987
10,155,4.056530794199186
10,156,4.659680813424524
10,160,4.164878479506793
10,164,4.044150202135221
10,168,4.589773505904563
10,175,4.325056241655531
10,176,4.694915286895302
10,183,4.595377530785496
10,186,4.5640154748564505
10,191,4.619061800331212
10,194,4.713608677675958
10,195,4.59003371490782
10,199,4.6878226282923485
10,200,4.401613426970657
10,203,4.264675336659767
10,218,4.272320311014246
10,223,4.240393153306597
10,234,4.41735994524961
10,269,4.369760867438977
10,275,4.334910078083491
10,283,4.443668186429686
10,285,4.682107569388198
10,289,3.993597131039195
10,294,4.049802145729137
10,321,3.916831597768926
10,340,4.337495460881323
10,367,4.108420762022864
10,371,4.073793150495241
10,385,4.399251966857356
10,418,4.3356988436917705
10,420,4.402514945670566
10,435,4.482502040635266
10,447,4.341577156648174
10,461,4.148699813858449
10,463,4.340298291541358
10,474,4.58902934500963
10,475,4.3531288975097615
10,483,4.717856529044902
10,486,4.155729371857275
10,488,4.6915138710818844
10,489,4.278138539211441
10,493,4.568221120536414
10,495,4.073149395614584
10,496,4.7067804899248955
10,497,4.252265057500778
10,498,4.4163440308284905
10,504,4.472823373774437
10,505,4.4714702444851815
10,509,4.276818714703785
10,519,4.436279402849204
10,521,4.543630250286697
10,558,4.090536456828699
10,588,4.234089622320433
10,603,4.505405552549324
10,611,4.636438932689956
10,615,4.319885471164056
10,651,4.639698109965797
10,652,4.371031555702781
10,655,4.065184128396907
10,656,4.457463512948616
10,657,4.602271703935829
10,695,3.7687900927507174
10,696,3.8498411496470255
10,698,4.007232740991921
10,702,4.213020608953471
10,703,4.0369666018864425
10,704,3.934322515323355
10,705,4.528515834296389
10,706,3.9828612115774926
10,710,4.205402850928905
10,711,4.212765957446808
10,712,3.747252079607678
11,9,4.152867875501582
11,12,3.839138093720352
11,22,4.062468804074264
11,38,2.949557672320064
11,40,3.1772117655525074
11,47,3.655297796743643
11,51,3.4855001040232976
11,90,3.4204510943789046
11,94,3.6553371944981228
11,97,3.538076958656939
11,100,3.989904669743142
11,109,3.3096677312961402
11,110,3.239455623290221
11,111,3.3647342759015952
11,120,2.7754745810248416
11,135,3.8258324068938805
11,175,3.6759800028469556
11,185,3.765025036321954
11,190,4.071750510567199
11,191,3.8988350457292285
11,194,3.9469695426666718
11,203,3.7080844606447063
11,204,3.6307690136878485
11,215,3.915195919287391
11,216,3.998804299401886
11,227,3.3828082872009504
11,230,3.2641359871837605
11,241,3.685330382289962
11,260,3.183550580129041
11,268,3.732749973182781
11,277,3.039955705524907
11,291,3.3789648043370226
11,300,3.7276105161555977
11,312,3.1295997510118374
11,350,3.6849036749574875
11,383,2.7381557919095867
11,395,2.678466750230756
11,402,3.854808968419208
11,425,3.768421075926274
11,428,3.6618712204451267
11,429,3.620389469688263
11,435,3.8610693165829835
11,455,3.4171628425118166
11,517,3.5358759759663183
11,521,3.9964689228529586
11,524,3.730004434641265
11,558,3.6700857928852653
11,561,3.235262497595362
11,573,3.449419817540133
11,597,2.695012124051508
11,652,3.7311578877312384
11,660,3.8369924680874528
11,663,3.5608848387795247
11,710,3.5904005475932985
11,713,3.3155309180471066
11,714,3.453113280394847
11,720,3.136401239580005
11,721,3.5045409869979722
11,722,3.3009906062834347
11,723,3.4174490509813102
11,725,2.799201979297525
11,726,2.907227927212198
11,730,3.2749559558766026
11,732,3.478945282453829
11,733,3.2529164926891427
11,734,2.6490822358280544
11,735,3.9801895912348693
11,736,3.5690946663836023
11,739,3.1552784133618097
11,740,3.999057922838751
11,741,3.2863168467964856
11,743,2.644215351151055
11,744,3.3747750559179126
11,746,3.4819685097476487
11,751,3.8016864694466816
11,752,3.61627610004943
12,15,4.469039228773207
12,28,4.2546172630046275
12,50,4.675912275949939
12,71,4.453134880393723
12,82,4.317165290907797
12,96,4.627290327105302
12,97,4.382480539598944
12,132,4.151409456310834
12,143,4.406645673735099
12,157,4.439597026035129
12,172,4.6475538899917135
12,191,4.315255385833686
12,196,4.7315578879198785
12,200,4.477319424305403
12,204,4.467041222998747
12,276,4.337324211034835
12,282,4.5907212069466095
12,300,4.469008634970317
12,318,4.653357593394826
12,381,4.360075208470555
12,402,4.4866024091980155
12,471,4.615710882175451
12,684,4.474857415756639
12,735,4.47591569210686
12,753,4.042680536726909
12,754,3.8415408464700462
13,2,2.68218172412213
13,11,3.142887168968081
13,14,3.0774629438675962
13,21,2.599377901307835
13,24,2.600815697254665
13,25,3.0001990848900872
13,27,2.8645606037572007
13,29,2.550178862256924
13,40,2.709323934738523
13,42,3.2502174300884645
13,45,3.2881361967940625
13,48,3.05591579081141
13,56,3.7890619418111537
13,59,3.259532328399517
13,61,2.934969171764646
13,64,4.178985964962927
13,66,2.867371508206194
13,71,2.8633792202671233
13,72,2.8819944498038135
13,73,3.0292773798788035
13,88,2.805361488281652
13,90,2.7656345819310615
13,94,2.7079545645310485
13,97,3.6194464865731035
13,98,3.7922163081433697
13,100,3.630723256358867
13,109,2.7844096221081367
13,118,2.5865239567771647
13,121,2.602985285924458
13,124,3.5170981897388893
13,137,3.5394100129984967
13,144,3.613142714712336
13,147,2.748030102613885
13,150,3.315174474874608
13,153,3.3279621551590317
13,154,3.5454541993524256
13,161,2.865232603573185
13,167,2.4864965779176202
13,168,3.7936980169328693
13,173,3.7589034478317354
13,178,3.5344816888212556
13,180,3.682518818286744
13,181,3.997333032217167
13,185,3.901620920599741
13,186,3.3608341593926494
13,190,3.334253424431528
13,195,3.599960596521049
13,196,3.1776634629790923
13,198,3.273701315786126
13,201,3.1256743558029125
13,208,3.368430202215378
13,210,3.481713022781214
13,212,2.879193840692987
13,215,3.257327982378854
13,217,3.057916464208787
13,219,2.4683551622177804
13,226,2.8188664913418444
13,229,2.7822699414104903
13,230,3.0621365266790064
13,232,2.7824516192223507
13,238,3.56496621960237
13,243,2.552415823662969
13,258,3.294945317162908
13,261,2.2220163520940575
13,263,1.7520400444602344
13,265,3.414749416376401
13,268,3.2933843097044635
13,269,3.0236685675215913
13,270,2.9116980728288038
13,271,2.634185257798054
13,272,3.6401606966429623
13,273,3.0827808439784694
13,276,2.969159217954176
13,281,2.598330219700024
13,287,3.4365797575955557
13,289,2.7208974989217403
13,290,2.953979949406116
13,294,2.6690349931000457
13,300,3.0769086023238357
13,301,2.958973290835508
13,302,3.7575729866167835
13,303,2.877914113614209
13,305,2.91976205390535
13,308,3.020776800487474
13,312,2.738931640930498
13,314,2.2734687495484565
13,315,3.3239070089484324
13,317,3.5402186522024532
13,318,3.644489198605638
13,319,2.7510835785653476
13,320,3.4974323952124102
13,331,3.1869159143913146
13,333,3.051126106727541
13,334,2.9854105480995017
13,338,2.4428190468983417
13,340,2.677477704770947
13,341,2.7387833661409147
13,343,2.3284439811521636
13,344,3.1087213066993034
13,345,3.017939145957029
13,349,2.9006191831842614
13,351,3.0447780046408126
13,353,2.677761262606146
13,354,3.0885710480278723
13,360,3.1437792338120225
13,363,2.557010841008384
13,377,2.288984040550174
13,379,2.648670250725737
13,384,2.357930710261688
13,385,3.129304391986511
13,387,2.716398640464603
13,391,2.2975207694566357
13,396,2.5785524248541574
13,402,2.91589204231432
13,405,2.964536201266953
13,409,2.657633707728128
13,414,3.00093576569476
13,416,2.8710566319129422
13,418,3.0707356249697204
13,420,3.186263812572757
13,421,2.748334717490202
13,423,3.6446385276725173
13,428,2.882953716026464
13,431,3.196457626148608
13,436,2.9061336999568534
13,437,1.6943295072132525
13,440,2.323447068045587
13,443,3.5271376187895895
13,447,3.102420596446979
13,449,2.825788077786955
13,450,2.385419278682856
13,451,2.6694591907084435
13,452,2.4229692157335414
13,457,1.9756237000541796
13,467,3.3321754826694585
13,472,2.5293405910826423
13,476,2.4083062672370756
13,477,2.998733156662656
13,480,3.8843734936277774
13,481,3.1194875069376593
13,482,3.7149299867973617
13,483,3.7962744581528014
13,488,3.4998059031148476
13,493,3.301094196278486
13,498,3.6217805145732083
13,501,3.0471736000953955
13,502,3.3695259964394735
13,505,3.5833017878576063
13,508,3.081331135405054
13,509,3.000376093299275
13,514,3.565089754006972
13,516,3.0655501961042244
13,517,3.025194561673537
13,519,3.703420301670511
13,520,3.53631753091061
13,524,3.5935197810980855
13,526,3.028208962298535
13,530,3.717388298912021
13,539,2.655542858157606
13,540,2.2889336936598426
13,546,2.290853802983647
13,548,2.357932855057981
13,564,2.278901273272909
13,567,2.811374079596267
13,570,2.7005817072295093
13,588,3.0989209687068033
13,589,3.6981081024142366
13,596,2.816096297688854
13,597,2.7950739790706667
13,601,3.389763105738944
13,604,3.163443647627839
13,610,3.2005283564303704
13,612,3.613500585908823
13,614,3.2553078586621105
13,615,3.5822991121497747
13,617,2.9860228763957273
13,624,2.8983660820808717
13,625,2.714530571857198
13,632,3.3277922259838313
13,651,3.733705677587038
13,652,3.0211335790266696
13,659,3.604042722203961
13,665,2.471699220542809
13,673,3.148507009504435
13,678,2.6358688363261247
13,682,2.048936820452224
13,683,2.2064981809773276
13,685,2.7860037086737943
13,694,3.1353023168048697
13,705,3.261945761639658
13,716,2.546228257218332
13,720,2.3802502996513537
13,735,3.6410703775453417
13,752,2.7979906675753607
13,755,2.708015136039167
13,759,2.2497413668577684
13,764,2.666332439760087
13,766,3.581116854032778
13,772,2.3805077885983903
13,776,3.1382924201437934
13,780,2.8982752962752723
13,781,2.952328909671035
13,782,2.639233867608528
13,783,2.531270845419508
13,784,2.7439659858305
13,786,2.4445350435450344
13,787,3.249516453304749
13,788,2.987864849566217
13,794,3.2803048810787496
13,802,2.51322523199012
13,805,3.3168968764276343
13,807,2.645464981363987
13,808,2.4205096451178054
13,809,2.366993992186187
13,812,2.8076961099279547
13,814,3.136729222520107
13,816,2.2004711406823207
13,820,2.4967857248986975
13,821,2.622317562178683
13,823,2.474733301691084
13,828,2.782115094299567
13,830,3.136729222520107
13,831,2.355663316221637
13,836,3.0694744078867595
13,839,3.395184694942062
13,840,2.332077604558772
13,842,3.068319928851145
13,844,3.1925308844745732
13,847,3.0322292758035383
13,848,3.0526400914564484
13,852,3.136729222520107
13,854,3.1535433008702602
13,856,3.011586070346379
13,857,3.136729222520107
13,858,2.5309685994174984
13,859,2.8015368282778947
13,860,2.6476130587841267
13,861,2.951910536075303
13,864,2.8708279641661605
13,866,2.659715193674428
13,868,3.8108187656175914
13,869,2.5955639536877557
13,874,2.4084500596538425
13,875,2.5933072842275733
13,876,2.258577889129163
13,877,2.8868021461531654
13,878,2.150694887851293
13,885,2.2997458160710713
13,887,2.8356290430135376
13,888,3.107044093387325
13,890,2.1323901731232358
13,892,2.8647778805657733
13,894,1.977490900826575
13,898,3.0156030422171436
13,901,2.216686290576586
13,906,3.0807257789622704
13,907,3.017508221273229
13,908,2.6299772990099815
13,910,3.0858550569089545
13,912,3.1057950215623285
13,913,3.884350012719908
13,915,3.424134564417119
13,918,3.0118981113337204
14,7,4.244987647718734
14,9,4.354150722418067
14,13,3.615390311453141
14,14,4.430637767196858
14,15,4.145029916038503
14,18,3.693842278544038
14,22,4.585885029379874
14,23,4.317930573709543
14,42,4.531345897272942
14,50,4.660237969109206
14,56,4.412439599025552
14,70,4.203259533774574
14,93,4.521168697535638
14,98,4.3256445277251725
14,100,4.3943555903180265
14,111,4.293769992635941
14,116,4.453417344710836
14,121,3.9813175778637593
14,151,4.207323909779678
14,168,4.627459777347772
14,172,4.562397989140262
14,174,4.56435081437828
14,175,4.151461086689959
14,176,4.435641470274124
14,181,4.517513689398285
14,202,4.442842439404341
14,204,4.4143310312745765
14,211,4.554840240085579
14,213,4.388877616223663
14,242,4.626271997309747
14,269,4.556104194210114
14,275,4.6905928212228085
14,283,4.623617953145681
14,285,4.7236363232704015
14,313,4.5723117964871545
14,357,4.483246630286494
14,408,4.547309182025005
14,455,4.11238682358977
14,474,4.608265751297775
14,475,4.529287023707859
14,477,3.6627000069967446
14,492,4.451917564150381
14,498,4.685178498405186
14,509,4.083032627176551
14,514,4.238561554539526
14,517,4.115878983452527
14,519,4.807004171446714
14,530,4.444877934514011
14,596,3.6678128911193606
14,603,4.383723438705951
14,655,4.159342158382099
14,709,4.504645247574308
14,716,4.110721993732395
14,792,4.23458292287831
14,813,4.242773654682475
14,845,3.9917318059136013
14,922,4.494120969269534
15,1,3.278131554728027
15,7,3.5647090733928692
15,9,3.5578757615901324
15,18,2.593987238200253
